subject,modeldate,party,startdate,enddate,pollster,grade,samplesize,population,weight,influence,multiversions,tracking,approve,disapprove,approve_adjusted,disapprove_adjusted,timestamp,url
Trump,6/2/2020,all,3/24/2020,3/26/2020,Morning Consult,B/C,2200,a,.21023012,0,"","",50,41,49.711744,43.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/03/200394_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
Trump,6/2/2020,all,3/24/2020,3/27/2020,Global Strategy Group/GBAO/Navigator Research,"",255.5,rv,.07720168,0,"",T,47,50,47.587142,49.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.27.20.pdf
Trump,6/2/2020,all,3/25/2020,3/26/2020,YouGov,B,1579,a,.19738699,0,"","",43,49,43.949945,50.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/69501vybsd/20200326_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,all,3/26/2020,3/27/2020,Harris Insights & Analytics,C,948,rv,.13898943,0,"","",50,50,47.351825,49.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/489920-poll-trumps-approval-on-coronavirus-drops-after-calls-to-reopen
Trump,6/2/2020,all,3/26/2020,3/28/2020,Change Research,C-,1845,lv,.42566678,0,"","",45,55,45.833398,51.426197,15:55:11  2 Jun 2020,https://www.changeresearch.com/post/national-poll-on-coronavirus
Trump,6/2/2020,all,3/26/2020,3/29/2020,AP-NORC,"",1057,a,1.310989,0,"","",44,55,45.848668,51.7798,15:55:11  2 Jun 2020,http://www.apnorc.org/PDFs/March%20Omnibus%202020/topline_gov.pdf
Trump,6/2/2020,all,3/26/2020,3/29/2020,Change Research,C-,1213,lv,.27672995,0,"","",48,52,48.833398,48.426197,15:55:11  2 Jun 2020,https://drive.google.com/file/d/1yFA1QCCOFNkt__W9Zog3MaRMj8RJCw_1/view
Trump,6/2/2020,all,3/26/2020,3/29/2020,Research America Inc.,B/C,600,a,.71949522,0,"","",43,33,44.325285,36.861189,15:55:11  2 Jun 2020,https://projects.fivethirtyeight.com/polls/20200407_National_ResearchAmerica_coronavirus.pdf
Trump,6/2/2020,all,3/26/2020,3/30/2020,YouGov,B,2560,a,.3092315,0,"","",52,48,52.949945,49.619882,15:55:11  2 Jun 2020,https://www.aei.org/wp-content/uploads/2020/04/APS-Mar-2020-Topline-Questionnaire.pdf
Trump,6/2/2020,all,3/25/2020,3/30/2020,Global Strategy Group/GBAO/Navigator Research,"",169.5,rv,.04845082,0,"",T,49,48,49.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/03/Navigator-Daily-Tracker-Topline-F03.30.20.pdf
Trump,6/2/2020,all,3/25/2020,3/30/2020,Kaiser Family Foundation,"",1226,a,1.9084637,0,"","",50,47,49.071606,47.279942,15:55:11  2 Jun 2020,https://www.kff.org/wp-content/uploads/2020/04/Kaiser-Health-Tracking-Poll_Early-April_Full-Topline_FINAL.pdf
Trump,6/2/2020,all,3/27/2020,3/29/2020,Morning Consult,B/C,2200,a,.21991618,0,"","",49,41,48.711744,43.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/03/2003102_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,3/25/2020,3/30/2020,YouGov,B,2000,a,.24158711,0,"","",51,49,51.949945,50.619882,15:55:11  2 Jun 2020,https://www.moreincommon.com/media/z4fdmdpa/hidden-tribes_covid-19-polarization-and-the-pandemic-4-3-20.pdf
Trump,6/2/2020,all,3/28/2020,3/30/2020,Civiqs,B/C,1505,a,.85776922,0,"","",44,51,45.799138,49.53572,15:55:11  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_03B_x2nf9sb.pdf
Trump,6/2/2020,all,3/27/2020,3/30/2020,Selzer & Co.,A+,1009,a,2.1579615,0,"","",50,43,49.3412,44.382978,15:55:11  2 Jun 2020,https://www.grinnell.edu/sites/default/files/docs/2020-03/GCNP%20April%202020%20Toplines%20and%20Methodology.pdf
Trump,6/2/2020,all,3/27/2020,3/31/2020,YouGov,B,1000,a,.12055981,0,"","",50,45,50.949945,46.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/02/5e861523c5b6a9491832d32d.pdf
Trump,6/2/2020,all,3/26/2020,4/1/2020,UCLA Nationscape,"",8000,a,.40605191,0,"","",53,47,52.123101,48.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,3/26/2020,3/31/2020,Global Strategy Group/GBAO/Navigator Research,"",169.5,rv,.04708603,0,"",T,48,48,48.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F03.31.20.pdf
Trump,6/2/2020,all,3/27/2020,4/1/2020,Global Strategy Group/GBAO/Navigator Research,"",505,rv,.13683167,0,"",T,48,48,48.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.01.20.pdf
Trump,6/2/2020,all,3/29/2020,3/31/2020,YouGov,B,1500,a,.18122748,0,"","",50,42,50.949945,43.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/p8nwhxp50n/econTabReport.pdf
Trump,6/2/2020,all,3/30/2020,3/31/2020,Ipsos,B-,1114,a,.27981254,0,"","",48,46,49.215312,45.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_01_2020.pdf
Trump,6/2/2020,all,3/29/2020,4/1/2020,IBD/TIPP,A/B,1226,a,1.9813218,0,"","",43,41,44.581765,44.80011,15:55:11  2 Jun 2020,https://projects.fivethirtyeight.com/polls/20200407_National.xlsx
Trump,6/2/2020,all,3/28/2020,4/4/2020,Optimus,B/C,1941.625,a,.49445633,0,"",T,46.6,53.3,46.318663,51.087017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
Trump,6/2/2020,all,3/31/2020,4/1/2020,Morning Consult,B/C,2200,a,.23835593,0,"","",48,45,47.711744,47.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/2003128_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,3/31/2020,4/1/2020,YouGov,B,2236,a,.27408103,0,"","",51,49,51.949945,50.619882,15:55:11  2 Jun 2020,https://drive.google.com/file/d/1bgUZsCC8uuAtPUlEgfFySkFuKl-oYjDK/view
Trump,6/2/2020,all,3/30/2020,4/2/2020,Global Strategy Group/GBAO/Navigator Research,"",252,rv,.06601591,0,"",T,48,49,48.587142,48.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.02.20.pdf
Trump,6/2/2020,all,4/1/2020,4/2/2020,Ipsos,B-,559,a,.14427537,0,"","",47,52,48.215312,51.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-trend-wave-3.pdf
Trump,6/2/2020,all,3/31/2020,4/3/2020,Global Strategy Group/GBAO/Navigator Research,"",249.25,rv,.06444575,0,"",T,47,49,47.587142,48.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.03.20.pdf
Trump,6/2/2020,all,4/2/2020,4/3/2020,Harris Insights & Analytics,C,933,rv,.16323166,0,"","",49,51,46.351825,50.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/491533-poll-voters-split-on-trumps-handling-of-coronavirus-pandemic
Trump,6/2/2020,all,4/2/2020,4/3/2020,Change Research,C-,1200,lv,.27480561,0,"","",45,55,45.833398,51.426197,15:55:11  2 Jun 2020,https://drive.google.com/file/d/11tr43zskMeuEcZmhrdqfSdVd2nxfkHyR/view
Trump,6/2/2020,all,4/3/2020,4/4/2020,YouGov,B,1000,a,.12673317,0,"","",50,44,50.949945,45.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/07/5e8cfcd3c5b62459a9308880.pdf
Trump,6/2/2020,all,4/3/2020,4/5/2020,Morning Consult,B/C,2200,a,.25362555,0,"","",49,45,48.711744,47.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200409_crosstabs_CORONAVIRUS_CONTENT_Adults_v4_JB.pdf
Trump,6/2/2020,all,4/2/2020,4/6/2020,Quinnipiac University,B+,2077,rv,2.2184069,0,"","",46,51,46.923269,49.728252,15:55:11  2 Jun 2020,https://poll.qu.edu/national/release-detail?ReleaseID=3658
Trump,6/2/2020,all,4/1/2020,4/6/2020,Global Strategy Group/GBAO/Navigator Research,"",167.16667,rv,.04233546,0,"",T,48,49,48.587142,48.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.06.20.pdf
Trump,6/2/2020,all,4/3/2020,4/5/2020,Garin-Hart-Yang Research Group,B/C,1003,rv,1.2064174,0,"","",51,49,49.85564,48.817276,15:55:11  2 Jun 2020,https://cdn.americanprogressaction.org/content/uploads/sites/2/2020/04/13082915/FI12875-National-States-11.pdf
Trump,6/2/2020,all,4/2/2020,4/7/2020,Global Strategy Group/GBAO/Navigator Research,"",167.83333,rv,.04200001,0,"",T,48,48,48.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.07.20.pdf
Trump,6/2/2020,all,4/2/2020,4/8/2020,UCLA Nationscape,"",8000,a,.36808754,0,"","",45,48,44.123101,49.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,4/3/2020,4/6/2020,SSRS,B/C,1002,a,.90877563,0,"","",45,52,45.997956,50.710906,15:55:11  2 Jun 2020,https://cdn.cnn.com/cnn/2020/images/04/08/rel4a.-.coronavirus.pdf
Trump,6/2/2020,all,4/3/2020,4/6/2020,NBC News/The Wall Street Journal,A-,804,a,1.1386435,0,"","",50,45,50.185388,44.445304,15:55:11  2 Jun 2020,https://www.cnbc.com/2020/04/08/1-in-4-americans-have-either-lost-their-job-or-had-pay-cut-from-coronavirus-shutdowns-survey.html
Trump,6/2/2020,all,4/3/2020,4/7/2020,Monmouth University,A+,857,a,1.8904141,0,"","",46,49,46.143032,49.283658,15:55:11  2 Jun 2020,https://www.monmouth.edu/polling-institute/documents/monmouthpoll_us_040820.pdf/
Trump,6/2/2020,all,4/5/2020,4/7/2020,YouGov,B,1500,a,.19336716,0,"","",46,47,46.949945,48.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/ogvntw3mu9/econTabReport.pdf
Trump,6/2/2020,all,4/4/2020,4/7/2020,Fox News/Beacon Research/Shaw & Co. Research,A-,1107,rv,1.6587613,0,"","",51,48,50.128315,47.908202,15:55:11  2 Jun 2020,https://www.scribd.com/document/455760294/Fox-News-Poll-April-4-7-2020
Trump,6/2/2020,all,4/3/2020,4/8/2020,Global Strategy Group/GBAO/Navigator Research,"",340.66667,rv,.08451023,0,"",T,50,47,50.587142,46.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.08.20.pdf
Trump,6/2/2020,all,4/6/2020,4/7/2020,Ipsos,B-,1116,a,.25603424,0,"","",42,53,43.215312,52.212355,15:55:11  2 Jun 2020,https://twitter.com/Cmkahn/status/1247878625963188225
Trump,6/2/2020,all,4/6/2020,4/7/2020,SurveyUSA,A,1000,a,1.5805085,0,"","",48,50,47.013646,51.009614,15:55:11  2 Jun 2020,http://www.surveyusa.com/client/PollReport.aspx?g=f0224955-d73f-4868-a4ca-7880f4b0798d
Trump,6/2/2020,all,4/6/2020,4/7/2020,YouGov,B,1566,a,.20434476,0,"","",42,50,42.949945,51.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/1ayt0i64g6/20200408_yahoo_coronavirus.pdf
Trump,6/2/2020,all,4/5/2020,4/9/2020,Global Strategy Group/GBAO/Navigator Research,"",407.2,rv,.10060907,0,"",T,48,48,48.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.09.20.pdf
Trump,6/2/2020,all,4/4/2020,4/10/2020,Optimus,B/C,816.42857,a,.20532857,0,"",T,47.1,53,46.818663,50.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-13-2020
Trump,6/2/2020,all,4/7/2020,4/9/2020,YouGov,B,2025,a,.2685165,0,"","",47,52,47.949945,53.619882,15:55:11  2 Jun 2020,https://drive.google.com/file/d/1Hgp-3ol9cEvQXjuoaRrMJf1rlJWJSZRO/view
Trump,6/2/2020,all,4/6/2020,4/12/2020,SurveyMonkey,D-,5167,a,.63544189,0,"","",54,44,51.899399,44.764081,15:55:11  2 Jun 2020,https://www.surveymonkey.com/curiosity/nyt-april-2020-cci/
Trump,6/2/2020,all,4/7/2020,4/10/2020,Global Strategy Group/GBAO/Navigator Research,"",251.25,rv,.06171166,0,"",T,48,48,48.587142,47.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.10.20.pdf
Trump,6/2/2020,all,4/8/2020,4/9/2020,Ipsos,B-,512,a,.11064891,0,"","",44,55,45.215312,54.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline-abc-coronavirus-041020_.pdf
Trump,6/2/2020,all,4/8/2020,4/11/2020,TargetSmart,"",1200,rv,1.062474,0,"","",48,49,47.611667,49.122026,15:55:11  2 Jun 2020,https://insights.targetsmart.com/Analysis/covid_national_survey_april_2020/covid_toplines.pdf
Trump,6/2/2020,all,4/7/2020,4/14/2020,Optimus,B/C,859,a,.21592678,0,"",T,45.4,54.6,45.118663,52.387017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-16-2020
Trump,6/2/2020,all,4/8/2020,4/13/2020,SSRS,B/C,1001,a,.90207099,0,"","",47,53,47.997956,51.710906,15:55:11  2 Jun 2020,https://ssrs.com/wp-content/uploads/2020/04/SSRS-Coronavirus-Probability-Panel-Data-4.27.20-V2.pdf
Trump,6/2/2020,all,4/10/2020,4/12/2020,YouGov,B,1000,a,.14185263,0,"","",50,44,50.949945,45.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e18a0c5b63c5b58734d00.pdf
Trump,6/2/2020,all,4/10/2020,4/12/2020,Morning Consult,B/C,2200,a,.28146486,0,"","",45,48,44.711744,50.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200430_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,4/8/2020,4/13/2020,Global Strategy Group/GBAO/Navigator Research,"",167.66667,rv,.04080572,0,"",T,46,50,46.587142,49.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.13.20.pdf
Trump,6/2/2020,all,4/9/2020,4/15/2020,UCLA Nationscape,"",8000,a,.35405823,0,"","",45,48,44.123101,49.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,4/10/2020,4/13/2020,Harris Insights & Analytics,C,2854,rv,.50432357,0,"","",50,50,47.351825,49.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/492603-poll-trump-approval-remains-steady-at-48-percent
Trump,6/2/2020,all,4/9/2020,4/14/2020,Global Strategy Group/GBAO/Navigator Research,"",167.16667,rv,.04029588,0,"",T,47,50,47.587142,49.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.14.20.pdf
Trump,6/2/2020,all,4/12/2020,4/14/2020,YouGov,B,1500,a,.22120873,0,"","",45,47,45.949945,48.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/6fdl23u606/econTabReport.pdf
Trump,6/2/2020,all,4/10/2020,4/15/2020,Global Strategy Group/GBAO/Navigator Research,"",507.5,rv,.12155862,0,"",T,47,50,47.587142,49.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.15.20.pdf
Trump,6/2/2020,all,4/11/2020,4/14/2020,Civiqs,B/C,1600,a,.823025,0,"","",42,54,43.799138,52.53572,15:55:11  2 Jun 2020,https://civiqs.com/documents/Civiqs_DailyKos_monthly_banner_book_2020_04_p837y2s.pdf
Trump,6/2/2020,all,4/14/2020,4/14/2020,Data for Progress,B-,939,a,.61818047,0,"","",46.94,47.6,47.000224,48.128299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1KKNL9a_uVJK36tOaR9_Eepcw4bKWrwTew85dwGyY_S0/edit
Trump,6/2/2020,all,4/13/2020,4/15/2020,NBC News/The Wall Street Journal,A-,900,rv,1.300237,0,"","",44,52,44.185388,51.445304,15:55:11  2 Jun 2020,https://www.documentcloud.org/documents/6842659-200203-NBCWSJ-April-Poll-4-19-20-Release.html
Trump,6/2/2020,all,4/13/2020,4/14/2020,Ipsos,B-,1111,a,.21032725,0,"","",48,48,49.215312,47.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_15_2020_0.pdf
Trump,6/2/2020,all,4/13/2020,4/15/2020,Change Research,C-,1349,lv,.33414159,0,"","",44,56,44.833398,52.426197,15:55:11  2 Jun 2020,https://www.changeresearch.com/post/national-poll-on-coronavirus-april
Trump,6/2/2020,all,4/13/2020,4/16/2020,GBAO,B/C,1000,rv,1.2436376,0,"","",46,54,45.965313,52.749093,15:55:11  2 Jun 2020,https://groundworkcollaborative.org/wp-content/uploads/2020/04/Groundwork-Collaborative-Topline-Results-042920.pdf
Trump,6/2/2020,all,4/14/2020,4/16/2020,Harris Insights & Analytics,C,2394,rv,.43981133,0,"","",51,49,48.351825,48.044618,15:55:11  2 Jun 2020,https://harvardharrispoll.com/wp-content/uploads/2020/04/j17063-QHHP041220-PostWtd-Ban1-Sec1-Filtered-16-Apr-2020.pdf
Trump,6/2/2020,all,4/13/2020,4/16/2020,Global Strategy Group/GBAO/Navigator Research,"",252.75,rv,.06028485,0,"",T,46,52,46.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.16.20.pdf
Trump,6/2/2020,all,4/11/2020,4/18/2020,Optimus,B/C,642,a,.15957637,0,"",T,48.3,51.7,48.018663,49.487017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-20-2020
Trump,6/2/2020,all,4/15/2020,4/16/2020,Ipsos,B-,514,a,.09019665,.00038734,"","",44,54,45.215312,53.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/topline_abc_ipsos_poll_april_16_2020_trend.pdf
Trump,6/2/2020,all,4/14/2020,4/17/2020,Global Strategy Group/GBAO/Navigator Research,"",249.25,rv,.05927756,.00026833,"",T,45,51,45.587142,50.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.17.20.pdf
Trump,6/2/2020,all,4/15/2020,4/19/2020,McLaughlin & Associates,C/D,1000,lv,.68316379,.00803991,"","",49,50,47.314548,50.511947,15:55:11  2 Jun 2020,https://mclaughlinonline.com/pols/wp-content/uploads/2020/04/April-National-Monthly-RELEASE-1.pdf
Trump,6/2/2020,all,4/14/2020,4/19/2020,ABC News/The Washington Post,A+,1013,a,1.9062418,.02593664,"","",44,54,43.282464,53.333306,15:55:11  2 Jun 2020,https://www.washingtonpost.com/context/april-14-19-washington-post-u-md-poll/4521bb45-b844-4dbd-b72d-0a298cf7539a/
Trump,6/2/2020,all,4/17/2020,4/18/2020,Change Research,C-,1178,lv,.28710671,.00405791,"","",46,54,46.833398,50.426197,15:55:11  2 Jun 2020,https://www.changeresearch.com/post/states-of-play-battleground-wave-3
Trump,6/2/2020,all,4/17/2020,4/19/2020,YouGov,B,1597,a,.24683915,.00308473,"","",45,49,45.949945,50.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/rjneitr3jm/20200419_yahoo_coronavirus_crosstabs.pdf
Trump,6/2/2020,all,4/16/2020,4/20/2020,AP-NORC,"",1057,a,1.2514819,.02298782,"","",41,58,42.848668,54.7798,15:55:11  2 Jun 2020,http://www.apnorc.org/projects/Documents/4_22_20_govt_topline.pdf
Trump,6/2/2020,all,4/17/2020,4/19/2020,YouGov,B,1000,a,.15456427,.00193158,"","",46,46,46.949945,47.619882,15:55:11  2 Jun 2020,https://big.assets.huffingtonpost.com/athena/files/2020/04/20/5e9e1857c5b63c5b58734cc0.pdf
Trump,6/2/2020,all,4/14/2020,4/21/2020,Optimus,B/C,946.5,a,.23243363,.00312896,"",T,47,53,46.718663,50.787017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-23-2020
Trump,6/2/2020,all,4/15/2020,4/20/2020,Global Strategy Group/GBAO/Navigator Research,"",167.66667,rv,.03969383,.0005372,"",T,44,52,44.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.20.20.pdf
Trump,6/2/2020,all,4/15/2020,4/21/2020,Ipsos,B-,4429,a,.70760464,.00980924,"","",44,52,45.215312,51.212355,15:55:11  2 Jun 2020,https://www.ipsos.com/sites/default/files/ct/news/documents/2020-04/2020_reuters_tracking_-_core_political_coronavirus_tracker_04_22_2020_0.pdf
Trump,6/2/2020,all,4/17/2020,4/19/2020,Morning Consult,B/C,2200,a,.29310401,.00348786,"","",48,45,47.711744,47.706064,15:55:11  2 Jun 2020,https://morningconsult.com/wp-content/uploads/2020/04/200451_crosstabs_CORONAVIRUS_CONTENT_Adults_v2_JB.pdf
Trump,6/2/2020,all,4/17/2020,4/20/2020,American Research Group,B,1100,a,1.2900995,.03150384,"","",43,47,44.679254,46.551835,15:55:11  2 Jun 2020,https://americanresearchgroup.com/economy/
Trump,6/2/2020,all,4/18/2020,4/19/2020,Morning Consult,B/C,1991,rv,.26705379,.00424651,"","",40,53,39.711744,55.706064,15:55:11  2 Jun 2020,https://www.politico.com/f/?id=00000171-9fab-d46f-affb-bffb8c050000
Trump,6/2/2020,all,4/19/2020,4/19/2020,Climate Nexus,"",1917,rv,1.0165891,.02946635,"","",49,49,47.73444,49.47404,15:55:11  2 Jun 2020,https://climatenexus.org/wp-content/uploads/2015/09/Coronavirus-National-Poll-Toplines-and-Crosstabs-FINAL.pdf
Trump,6/2/2020,all,4/16/2020,4/22/2020,UCLA Nationscape,"",8000,a,.35006437,.00635926,"","",46,47,45.123101,48.63398,15:55:11  2 Jun 2020,https://www.voterstudygroup.org/covid-19-updates
Trump,6/2/2020,all,4/16/2020,4/21/2020,Global Strategy Group/GBAO/Navigator Research,"",168.66667,rv,.03964697,.00071826,"",T,43,53,43.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.21.20.pdf
Trump,6/2/2020,all,4/17/2020,4/22/2020,Global Strategy Group/GBAO/Navigator Research,"",511,rv,.11969306,.00271372,"",T,42,54,42.587142,53.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.22.20.pdf
Trump,6/2/2020,all,4/18/2020,4/21/2020,Echelon Insights,"",1000,lv,.69510234,.01859191,"","",45,52,44.610906,52.035168,15:55:11  2 Jun 2020,https://60p3co1nax34ovc830mr2sak-wpengine.netdna-ssl.com/wp-content/uploads/Omnibus_May-2020_COVID_Release1.pdf
Trump,6/2/2020,all,4/19/2020,4/20/2020,Harris Insights & Analytics,C,958,rv,.21767421,.0045908,"","",51,49,48.351825,48.044618,15:55:11  2 Jun 2020,https://thehill.com/hilltv/what-americas-thinking/493969-poll-voters-give-trump-high-marks-on-economy-jobs-amid-economic
Trump,6/2/2020,all,4/19/2020,4/21/2020,YouGov,B,1500,a,.23667433,.00489443,"","",45,45,45.949945,46.619882,15:55:11  2 Jun 2020,https://docs.cdn.yougov.com/pwwefjdnsp/econTabReport.pdf
Trump,6/2/2020,all,4/14/2020,4/28/2020,Gallup,B,1016,a,1.3233877,.05367275,"","",50,48,46.690529,50.155034,15:55:11  2 Jun 2020,https://news.gallup.com/poll/309593/americans-divided-trump-handling-covid-situation.aspx
Trump,6/2/2020,all,4/21/2020,4/21/2020,Data for Progress,B-,998,a,.54750905,.01847472,"","",45.35,50.16,45.410224,50.688299,15:55:11  2 Jun 2020,https://docs.google.com/spreadsheets/d/1y1QYjWQR3NNsGZaGXtJy94KDbh9RgepLOHshNkwqEAY/edit
Trump,6/2/2020,all,4/21/2020,4/21/2020,Redfield & Wilton Strategies,"",1500,lv,.87390199,.0327798,"","",42,43,43.066728,46.575348,15:55:11  2 Jun 2020,https://redfieldandwiltonstrategies.com/research/presidential-candidates-have-no-message-yet/
Trump,6/2/2020,all,4/20/2020,4/22/2020,YouGov,B,2112,a,.33829351,.00834328,"","",48,52,48.949945,53.619882,15:55:11  2 Jun 2020,https://drive.google.com/file/d/1jFnCuET4kyT9V0q9ov5xsKMCEo7PyqR8/view
Trump,6/2/2020,all,4/18/2020,4/25/2020,Optimus,B/C,675,a,.16470417,.00510835,"",T,45.2,54.7,44.918663,52.487017,15:55:11  2 Jun 2020,https://github.com/optimus-forecasting-and-polling/Firehouse-0ptimus-Coronavirus-Tracking/tree/master/April-27-2020
Trump,6/2/2020,all,4/20/2020,4/23/2020,Global Strategy Group/GBAO/Navigator Research,"",252.5,rv,.05935274,.00187776,"",T,43,53,43.587142,52.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.23.20.pdf
Trump,6/2/2020,all,4/17/2020,4/26/2020,PureSpectrum,"",22921,a,1.2901684,.06544332,"","",40,44,42.008725,46.720074,15:55:11  2 Jun 2020,https://www.washingtonpost.com/politics/2020/04/29/these-three-governors-are-reopening-their-states-faster-than-their-voters-want/
Trump,6/2/2020,all,4/21/2020,4/24/2020,Global Strategy Group/GBAO/Navigator Research,"",258.75,rv,.06082696,.00219679,"",T,44,52,44.587142,51.086976,15:55:11  2 Jun 2020,https://navigatorresearch.org/wp-content/uploads/2020/04/Navigator-Daily-Tracker-Topline-F04.24.20.pdf
Trump,6/2/2020,all,4/21/2020,4/25/2020,Suffolk University,A,1000,rv,1.7774261,.1030392,"","",45.2,52.1,45.085603,51.704032,15:55:11  2 Jun 2020,https://www.usatoday.com/story/news/politics/2020/04/28/exclusive-support-big-government-coronavirus-help-recovery/3032969001/
